2.1734,41.3851,14.4378,50.0755,12376800,16
2.1734,41.3851,14.4378,50.0755,12376800,0
2.1734,41.3851,11.79023919049439,50.24478218371124,12398400,0
2.1734,41.3851,9.157274280720458,50.35654933330185,12420000,0
2.1734,41.3851,6.37579225331956,50.48307587929231,12441600,0
2.1734,41.3851,6.37579225331956,50.48307587929231,12441600,2
2.1734,41.3851,4.7522209677600245,49.99498535540098,12463200,2
2.1734,41.3851,4.7522209677600245,49.99498535540098,12463200,8
2.1734,41.3851,8.282151800438044,45.49447759752757,12484800,8
2.1734,41.3851,8.282151800438044,45.49447759752757,12484800,0
2.1734,41.3851,6.529521029585055,45.54444957167854,12506400,0
2.1734,41.3851,6.529521029585055,45.54444957167854,12506400,1
2.1734,41.3851,4.84689992765243,45.205588158329654,12528000,1
2.1734,41.3851,4.84689992765243,45.205588158329654,12528000,15
2.1734,41.3851,3.8180240296925945,44.361248017703346,12549600,15
2.1734,41.3851,3.8180240296925945,44.361248017703346,12549600,7
2.1734,41.3851,3.8250079814197875,43.26099701082896,12571200,7
2.1734,41.3851,3.8250079814197875,43.26099701082896,12571200,14
2.1734,41.3851,3.0154058465330422,42.67727766356524,12592800,14
2.1734,41.3851,3.0154058465330422,42.67727766356524,12592800,7
2.1734,41.3851,2.706003870757854,41.80150137647538,12614400,7
2.1734,41.3851,2.706003870757854,41.80150137647538,12614400,2
2.1734,41.3851,2.0111299917816723,41.59661073364215,12636000,2
2.1734,41.3851,2.0111299917816723,41.59661073364215,12636000,5
2.1734,41.3851,2.0658765542706305,41.38610634548043,12640287,5
12.5683,55.6761,-21.9426,64.1466,21556800,16
12.5683,55.6761,-21.9426,64.1466,21556800,2
12.5683,55.6761,339.09358657322673,63.97654170174293,21578400,2
12.5683,55.6761,339.09358657322673,63.97654170174293,21578400,1
12.5683,55.6761,339.7487546838447,63.385254922894035,21600000,1
12.5683,55.6761,339.7487546838447,63.385254922894035,21600000,2
12.5683,55.6761,340.61325680548634,62.76476096618187,21621600,2
12.5683,55.6761,340.61325680548634,62.76476096618187,21621600,13
12.5683,55.6761,344.95413398905544,62.48570479935523,21643200,13
12.5683,55.6761,344.95413398905544,62.48570479935523,21643200,11
12.5683,55.6761,352.27350155877946,62.46790533619872,21664800,11
12.5683,55.6761,352.27350155877946,62.46790533619872,21664800,7
12.5683,55.6761,2.8836280780521406,60.50722280706763,21686400,7
12.5683,55.6761,2.8836280780521406,60.50722280706763,21686400,8
12.5683,55.6761,12.437624937961687,55.78234402119086,21708000,8
12.5683,55.6761,12.437624937961687,55.78234402119086,21708000,0
12.5683,55.6761,12.543519697329941,55.75702694886616,21712287,0
28.9784,41.0082,-0.375,39.4699,11577600,16
28.9784,41.0082,-0.375,39.4699,11577600,7
28.9784,41.0082,2.3139297832422585,44.20298329688758,11599200,7
28.9784,41.0082,4.799118706324464,47.021962538647244,11620800,7
28.9784,41.0082,7.381661711348045,48.6523066152209,11642400,7
28.9784,41.0082,10.561025560654627,50.29166854926577,11664000,7
28.9784,41.0082,10.561025560654627,50.29166854926577,11664000,10
28.9784,41.0082,12.638553078959887,50.00910152082178,11685600,10
28.9784,41.0082,12.638553078959887,50.00910152082178,11685600,6
28.9784,41.0082,15.968182866688323,50.526953564414264,11707200,6
28.9784,41.0082,15.968182866688323,50.526953564414264,11707200,11
28.9784,41.0082,18.771740541549775,50.056777796709305,11728800,11
28.9784,41.0082,18.771740541549775,50.056777796709305,11728800,9
28.9784,41.0082,24.958045085810852,50.00839060709229,11750400,9
28.9784,41.0082,24.958045085810852,50.00839060709229,11750400,15
28.9784,41.0082,25.517870267394756,48.82144256923898,11772000,15
28.9784,41.0082,25.517870267394756,48.82144256923898,11772000,13
28.9784,41.0082,27.89612463546797,47.86359356286786,11793600,13
28.9784,41.0082,27.89612463546797,47.86359356286786,11793600,12
28.9784,41.0082,31.86985952907895,46.53871441194297,11815200,12
28.9784,41.0082,31.86985952907895,46.53871441194297,11815200,14
28.9784,41.0082,33.062101243701136,45.670895052625795,11836800,14
28.9784,41.0082,33.062101243701136,45.670895052625795,11836800,0
28.9784,41.0082,30.655493693561652,45.739536133926194,11858400,0
28.9784,41.0082,30.655493693561652,45.739536133926194,11858400,1
28.9784,41.0082,29.456534855932716,45.53198143069972,11880000,1
28.9784,41.0082,29.456534855932716,45.53198143069972,11880000,2
28.9784,41.0082,29.13200305318844,45.24694288661834,11901600,2
28.9784,41.0082,29.13200305318844,45.24694288661834,11901600,15
28.9784,41.0082,29.813664189062877,44.338484532912126,11923200,15
28.9784,41.0082,29.734776776977696,43.16851955406148,11944800,15
28.9784,41.0082,29.734776776977696,43.16851955406148,11944800,16
28.9784,41.0082,29.35739400182524,42.37632288953578,11966400,16
28.9784,41.0082,29.35739400182524,42.37632288953578,11966400,15
28.9784,41.0082,28.869733803322333,41.555579598866366,11988000,15
28.9784,41.0082,28.869733803322333,41.555579598866366,11988000,14
28.9784,41.0082,28.958150786872523,41.04910963931487,11998003,14
-3.1883,55.9533,18.0686,59.3293,11296800,16
-3.1883,55.9533,18.0686,59.3293,11296800,0
-3.1883,55.9533,17.540349280542557,58.74679158927865,11318400,0
-3.1883,55.9533,16.88813697024682,57.947702883693836,11340000,0
-3.1883,55.9533,16.069734433853228,57.37607518521816,11361600,0
-3.1883,55.9533,16.069734433853228,57.37607518521816,11361600,1
-3.1883,55.9533,15.395946768706494,57.33358160981336,11383200,1
-3.1883,55.9533,15.395946768706494,57.33358160981336,11383200,2
-3.1883,55.9533,15.223046344378133,57.48898438331611,11404800,2
