Chemin : Leeds (Longitude : -1.5491 | Latitude : 53.8008) to Zaragoza (Longitude : -0.8773 | Latitude : 41.6488)
"[127.44721429291184, 35.723449840284246, 18900000, 14]",0
"[127.5985176887383, 35.83829401874952, 18903600, 14]",1
"[127.5985176887383, 35.83829401874952, 18903600, 13]",1
"[127.5985176887383, 35.83829401874952, 18903600, 12]",1
"[127.5985176887383, 35.83829401874952, 18903600, 11]",1
"[127.5985176887383, 35.83829401874952, 18903600, 10]",1
"[127.5985176887383, 35.83829401874952, 18903600, 9]",1
"[127.5985176887383, 35.83829401874952, 18903600, 8]",1
"[127.5985176887383, 35.83829401874952, 18903600, 7]",1
"[127.5985176887383, 35.83829401874952, 18903600, 6]",1
"[127.5985176887383, 35.83829401874952, 18903600, 5]",1
"[127.5985176887383, 35.83829401874952, 18903600, 4]",1
"[127.5985176887383, 35.83829401874952, 18903600, 3]",1
"[127.5985176887383, 35.83829401874952, 18903600, 2]",1
"[127.5985176887383, 35.83829401874952, 18903600, 1]",1
"[127.5985176887383, 35.83829401874952, 18903600, 0]",0
"[126.97760105087139, 35.83082542260885, 18907200, 0]",2
"[126.97760105087139, 35.83082542260885, 18907200, 1]",2
"[126.97760105087139, 35.83082542260885, 18907200, 2]",2
"[126.97760105087139, 35.83082542260885, 18907200, 3]",2
"[126.97760105087139, 35.83082542260885, 18907200, 4]",2
"[126.97760105087139, 35.83082542260885, 18907200, 5]",2
"[126.97760105087139, 35.83082542260885, 18907200, 6]",2
"[126.97760105087139, 35.83082542260885, 18907200, 7]",2
"[126.97760105087139, 35.83082542260885, 18907200, 8]",2
"[126.97760105087139, 35.83082542260885, 18907200, 9]",2
"[126.97760105087139, 35.83082542260885, 18907200, 10]",2
"[126.97760105087139, 35.83082542260885, 18907200, 11]",2
"[126.97760105087139, 35.83082542260885, 18907200, 12]",2
"[126.97760105087139, 35.83082542260885, 18907200, 13]",2
"[126.97760105087139, 35.83082542260885, 18907200, 14]",0
"[127.10219018832623, 35.95568642498516, 18910800, 14]",0
"[127.22891710317049, 36.08644176103098, 18914400, 14]",0
"[127.35791030846167, 36.22334845686129, 18918000, 14]",0
"[127.48949355997792, 36.366406512476075, 18921600, 14]",1
"[127.48949355997792, 36.366406512476075, 18921600, 13]",1
"[127.48949355997792, 36.366406512476075, 18921600, 12]",1
"[127.48949355997792, 36.366406512476075, 18921600, 11]",1
"[127.48949355997792, 36.366406512476075, 18921600, 10]",1
"[127.48949355997792, 36.366406512476075, 18921600, 9]",1
"[127.48949355997792, 36.366406512476075, 18921600, 8]",1
"[127.48949355997792, 36.366406512476075, 18921600, 7]",1
"[127.48949355997792, 36.366406512476075, 18921600, 6]",1
"[127.48949355997792, 36.366406512476075, 18921600, 5]",1
"[127.48949355997792, 36.366406512476075, 18921600, 4]",1
"[127.48949355997792, 36.366406512476075, 18921600, 3]",1
"[127.48949355997792, 36.366406512476075, 18921600, 2]",1
"[127.48949355997792, 36.366406512476075, 18921600, 1]",1
"[127.48949355997792, 36.366406512476075, 18921600, 0]",0
"[127.00269338272676, 36.40940424757314, 18925200, 0]",2
"[127.00269338272676, 36.40940424757314, 18925200, 1]",2
"[127.00269338272676, 36.40940424757314, 18925200, 2]",2
"[127.00269338272676, 36.40940424757314, 18925200, 3]",2
"[127.00269338272676, 36.40940424757314, 18925200, 4]",2
"[127.00269338272676, 36.40940424757314, 18925200, 5]",2
"[127.00269338272676, 36.40940424757314, 18925200, 6]",2
"[127.00269338272676, 36.40940424757314, 18925200, 7]",2
"[127.00269338272676, 36.40940424757314, 18925200, 8]",2
"[127.00269338272676, 36.40940424757314, 18925200, 9]",2
"[127.00269338272676, 36.40940424757314, 18925200, 10]",2
"[127.00269338272676, 36.40940424757314, 18925200, 11]",2
"[127.00269338272676, 36.40940424757314, 18925200, 12]",2
"[127.00269338272676, 36.40940424757314, 18925200, 13]",2
"[127.00269338272676, 36.40940424757314, 18925200, 14]",0
"[127.12651144183673, 36.551419359921546, 18928800, 14]",0
"[127.25382408484296, 36.697771810443136, 18932400, 14]",0
"[127.38437428563049, 36.84826635641728, 18936000, 14]",1
"[127.38437428563049, 36.84826635641728, 18936000, 13]",1
"[127.38437428563049, 36.84826635641728, 18936000, 12]",1
"[127.38437428563049, 36.84826635641728, 18936000, 11]",1
"[127.38437428563049, 36.84826635641728, 18936000, 10]",1
"[127.38437428563049, 36.84826635641728, 18936000, 9]",1
"[127.38437428563049, 36.84826635641728, 18936000, 8]",1
"[127.38437428563049, 36.84826635641728, 18936000, 7]",1
"[127.38437428563049, 36.84826635641728, 18936000, 6]",1
"[127.38437428563049, 36.84826635641728, 18936000, 5]",1
"[127.38437428563049, 36.84826635641728, 18936000, 4]",1
"[127.38437428563049, 36.84826635641728, 18936000, 3]",1
"[127.38437428563049, 36.84826635641728, 18936000, 2]",1
"[127.38437428563049, 36.84826635641728, 18936000, 1]",1
"[127.38437428563049, 36.84826635641728, 18936000, 0]",0
"[126.88863745964915, 36.891264091514344, 18939600, 0]",2
"[126.88863745964915, 36.891264091514344, 18939600, 1]",2
"[126.88863745964915, 36.891264091514344, 18939600, 2]",2
"[126.88863745964915, 36.891264091514344, 18939600, 3]",2
"[126.88863745964915, 36.891264091514344, 18939600, 4]",2
"[126.88863745964915, 36.891264091514344, 18939600, 5]",2
"[126.88863745964915, 36.891264091514344, 18939600, 6]",2
"[126.88863745964915, 36.891264091514344, 18939600, 7]",2
"[126.88863745964915, 36.891264091514344, 18939600, 8]",2
"[126.88863745964915, 36.891264091514344, 18939600, 9]",2
"[126.88863745964915, 36.891264091514344, 18939600, 10]",2
"[126.88863745964915, 36.891264091514344, 18939600, 11]",2
"[126.88863745964915, 36.891264091514344, 18939600, 12]",2
"[126.88863745964915, 36.891264091514344, 18939600, 13]",2
"[126.88863745964915, 36.891264091514344, 18939600, 14]",0
"[127.03077613878622, 37.04927175004864, 18943200, 14]",2
"[127.03077613878622, 37.04927175004864, 18943200, 15]",0
"[127.10667339646398, 37.21614932764996, 18946800, 15]",2
"[127.10667339646398, 37.21614932764996, 18946800, 16]",0
"[127.0945041362213, 37.3515509188406, 18950400, 16]",0
"[127.08362989909119, 37.48902355775752, 18954000, 16]",1
"[127.08362989909119, 37.48902355775752, 18954000, 15]",1
"[127.08362989909119, 37.48902355775752, 18954000, 14]",1
"[127.08362989909119, 37.48902355775752, 18954000, 13]",1
"[127.08362989909119, 37.48902355775752, 18954000, 12]",1
"[127.08362989909119, 37.48902355775752, 18954000, 11]",1
"[127.08362989909119, 37.48902355775752, 18954000, 10]",1
"[127.08362989909119, 37.48902355775752, 18954000, 9]",1
"[127.08362989909119, 37.48902355775752, 18954000, 8]",1
"[127.08362989909119, 37.48902355775752, 18954000, 7]",1
"[127.08362989909119, 37.48902355775752, 18954000, 6]",1
"[127.08362989909119, 37.48902355775752, 18954000, 5]",1
"[127.08362989909119, 37.48902355775752, 18954000, 4]",1
"[127.08362989909119, 37.48902355775752, 18954000, 3]",1
"[127.08362989909119, 37.48902355775752, 18954000, 2]",0
Chemin : Berlin (Longitude : 13.405 | Latitude : 52.52) to Moscow (Longitude : 37.6173 | Latitude : 55.7558)
"[13.405, 52.52, 12139200, 16]",1
"[13.405, 52.52, 12139200, 15]",1
"[13.405, 52.52, 12139200, 14]",1
"[13.405, 52.52, 12139200, 13]",1
"[13.405, 52.52, 12139200, 12]",1
"[13.405, 52.52, 12139200, 11]",1
"[13.405, 52.52, 12139200, 10]",1
"[13.405, 52.52, 12139200, 9]",1
"[13.405, 52.52, 12139200, 8]",1
"[13.405, 52.52, 12139200, 7]",1
"[13.405, 52.52, 12139200, 6]",1
"[13.405, 52.52, 12139200, 5]",0
"[13.724057632129188, 52.30865447634027, 12142800, 5]",0
"[14.046580170541688, 52.14748588222549, 12146400, 5]",0
"[14.36813144161988, 51.9850840483925, 12150000, 5]",0
"[14.688711445363651, 51.82041097784378, 12153600, 5]",0
"[15.008320181773058, 51.652562132908066, 12157200, 5]",0
"[15.359071256277275, 51.45292343832122, 12160800, 5]",0
"[15.699133443834342, 51.209506037754736, 12164400, 5]",0
"[16.03628182938826, 50.96103705779564, 12168000, 5]",0
"[16.370321170218403, 50.707259472328964, 12171600, 5]",0
"[16.701122953267202, 50.44888752257414, 12175200, 5]",0
"[17.029077663975954, 50.186635449750575, 12178800, 5]",0
"[17.359113404880873, 49.94782284560287, 12182400, 5]",0
"[17.66860693159549, 49.82178804866652, 12186000, 5]",0
"[18.033598314068684, 49.71630050212139, 12189600, 5]",0
"[18.39567589453867, 49.6083514224087, 12193200, 5]",0
"[18.754644430284884, 49.497550324087165, 12196800, 5]",0
"[19.11005165247161, 49.38351166798432, 12200400, 5]",0
"[19.46222131687705, 49.26564972593823, 12204000, 5]",0
"[19.832387845531457, 49.13580882010131, 12207600, 5]",0
"[20.214894505533664, 49.007764758833005, 12211200, 5]",0
"[20.65732530237443, 48.89942519367902, 12214800, 5]",0
"[21.095609057493732, 48.78790985413806, 12218400, 5]",0
"[21.529164988998616, 48.67263795831701, 12222000, 5]",0
"[21.95786458383151, 48.553547722821556, 12225600, 5]",0
"[22.35555529989591, 48.4191742360908, 12229200, 5]",0
"[22.778709138113754, 48.31736428538875, 12232800, 5]",2
"[22.778709138113754, 48.31736428538875, 12232800, 6]",0
"[23.308667669300803, 48.18937445321328, 12236400, 6]",0
"[23.829946577872647, 48.04946744064131, 12240000, 6]",1
"[23.829946577872647, 48.04946744064131, 12240000, 5]",0
"[24.258779632031917, 47.95841544478574, 12243600, 5]",0
"[24.68418483195802, 47.864192620812034, 12247200, 5]",0
"[25.09684763398201, 47.75987194405059, 12250800, 5]",2
"[25.09684763398201, 47.75987194405059, 12250800, 6]",0
"[25.673627186209387, 47.68821561726987, 12254400, 6]",0
"[26.24373638015345, 47.60464211009264, 12258000, 6]",0
"[26.807241945477415, 47.50915636878774, 12261600, 6]",0
"[27.391969432261362, 47.4888284629362, 12265200, 6]",2
"[27.391969432261362, 47.4888284629362, 12265200, 7]",2
"[27.391969432261362, 47.4888284629362, 12265200, 8]",2
"[27.391969432261362, 47.4888284629362, 12265200, 9]",0
"[28.086467754535136, 47.81027586236887, 12268800, 9]",1
"[28.086467754535136, 47.81027586236887, 12268800, 8]",1
"[28.086467754535136, 47.81027586236887, 12268800, 7]",1
"[28.086467754535136, 47.81027586236887, 12268800, 6]",0
"[28.62414453354063, 47.80615598015999, 12272400, 6]",0
"[29.15741724470979, 47.79083315877403, 12276000, 6]",0
"[29.686095591590743, 47.76431234447981, 12279600, 6]",0
"[30.22722774407049, 47.76863565323595, 12283200, 6]",2
"[30.22722774407049, 47.76863565323595, 12283200, 7]",2
"[30.22722774407049, 47.76863565323595, 12283200, 8]",2
"[30.22722774407049, 47.76863565323595, 12283200, 9]",0
"[30.924686633070905, 48.20157123269707, 12286800, 9]",0
"[31.61107604222053, 48.62171477170345, 12290400, 9]",1
"[31.61107604222053, 48.62171477170345, 12290400, 8]",1
"[31.61107604222053, 48.62171477170345, 12290400, 7]",1
"[31.61107604222053, 48.62171477170345, 12290400, 6]",0
"[32.12701918577227, 48.757081739012264, 12294000, 6]",2
"[32.12701918577227, 48.757081739012264, 12294000, 7]",2
"[32.12701918577227, 48.757081739012264, 12294000, 8]",2
"[32.12701918577227, 48.757081739012264, 12294000, 9]",0
"[32.668732749670255, 49.00368013003104, 12297600, 9]",0
"[33.390260812334986, 49.778482116055066, 12301200, 9]",0
"[33.914598673417174, 50.29084568981878, 12304800, 9]",0
"[34.31513403365318, 50.62367652227485, 12308400, 9]",0
"[34.7335155318371, 50.96413171337374, 12312000, 9]",1
"[34.7335155318371, 50.96413171337374, 12312000, 8]",1
"[34.7335155318371, 50.96413171337374, 12312000, 7]",1
"[34.7335155318371, 50.96413171337374, 12312000, 6]",0
"[35.117248147052464, 51.201633376416495, 12315600, 6]",2
"[35.117248147052464, 51.201633376416495, 12315600, 7]",2
"[35.117248147052464, 51.201633376416495, 12315600, 8]",2
"[35.117248147052464, 51.201633376416495, 12315600, 9]",0
"[35.69661297910028, 51.89435967539795, 12319200, 9]",0
"[36.33107798689258, 52.63746327277816, 12322800, 9]",1
"[36.33107798689258, 52.63746327277816, 12322800, 8]",1
"[36.33107798689258, 52.63746327277816, 12322800, 7]",0
"[36.48598154697186, 52.86377845422921, 12326400, 7]",0
"[36.64769881719843, 53.093664841777375, 12330000, 7]",0
"[36.82004813724666, 53.32984099470517, 12333600, 7]",1
"[36.82004813724666, 53.32984099470517, 12333600, 6]",0
"[36.99127789182768, 53.55901808730274, 12337200, 6]",0
"[37.17047302780446, 53.79421802662731, 12340800, 6]",0
"[37.357566815513906, 54.03563110913069, 12344400, 6]",0
"[37.57639163724144, 54.31690887012043, 12348000, 6]",2
"[37.57639163724144, 54.31690887012043, 12348000, 7]",2
"[37.57639163724144, 54.31690887012043, 12348000, 8]",2
"[37.57639163724144, 54.31690887012043, 12348000, 9]",0
"[37.89317074815, 54.93830016993097, 12351600, 9]",1
"[37.89317074815, 54.93830016993097, 12351600, 8]",0
"[37.98471377360238, 55.26058204988177, 12355200, 8]",0
"[37.978129930057605, 55.519055353181585, 12358800, 8]",2
"[37.978129930057605, 55.519055353181585, 12358800, 9]",0
"[37.92396882593414, 55.746863318566305, 12362400, 9]",1
"[37.92396882593414, 55.746863318566305, 12362400, 8]",1
"[37.92396882593414, 55.746863318566305, 12362400, 7]",1
"[37.92396882593414, 55.746863318566305, 12362400, 6]",1
"[37.92396882593414, 55.746863318566305, 12362400, 5]",1
"[37.92396882593414, 55.746863318566305, 12362400, 4]",1
"[37.92396882593414, 55.746863318566305, 12362400, 3]",1
"[37.92396882593414, 55.746863318566305, 12362400, 2]",1
"[37.92396882593414, 55.746863318566305, 12362400, 1]",1
"[37.92396882593414, 55.746863318566305, 12362400, 0]",0
Chemin : Tokyo (Longitude : 139.6917 | Latitude : 35.6895) to Seoul (Longitude : 126.978 | Latitude : 37.5665)
"[139.6917, 35.6895, 15530400, 16]",1
"[139.6917, 35.6895, 15530400, 15]",1
"[139.6917, 35.6895, 15530400, 14]",1
"[139.6917, 35.6895, 15530400, 13]",1
"[139.6917, 35.6895, 15530400, 12]",1
"[139.6917, 35.6895, 15530400, 11]",1
"[139.6917, 35.6895, 15530400, 10]",1
"[139.6917, 35.6895, 15530400, 9]",1
"[139.6917, 35.6895, 15530400, 8]",1
"[139.6917, 35.6895, 15530400, 7]",1
"[139.6917, 35.6895, 15530400, 6]",1
"[139.6917, 35.6895, 15530400, 5]",1
"[139.6917, 35.6895, 15530400, 4]",1
"[139.6917, 35.6895, 15530400, 3]",1
"[139.6917, 35.6895, 15530400, 2]",1
"[139.6917, 35.6895, 15530400, 1]",1
"[139.6917, 35.6895, 15530400, 0]",0
"[139.07585472660094, 35.77250504599013, 15534000, 0]",0
"[138.46098072053638, 35.853891313089605, 15537600, 0]",0
"[137.8470779818062, 35.93372553096159, 15541200, 0]",0
"[137.23427996973675, 36.017983691677394, 15544800, 0]",0
"[136.62238154906964, 36.12158554067923, 15548400, 0]",0
"[136.01048312840254, 36.22538263240171, 15552000, 0]",0
"[135.38978646460043, 36.23884691575689, 15555600, 0]",0
"[134.76783425790427, 36.25648306210976, 15559200, 0]",0
"[134.13521546743675, 36.293386274547835, 15562800, 0]",0
"[133.50259667696923, 36.32879922115274, 15566400, 0]",0
"[132.86978264378115, 36.362398146146354, 15570000, 0]",0
"[132.23910890608295, 36.399711719033206, 15573600, 0]",0
"[131.6432747075337, 36.389084615480385, 15577200, 0]",0
"[131.04932126025892, 36.3757340063762, 15580800, 0]",0
"[130.45756737376792, 36.35934108221135, 15584400, 0]",0
"[129.86189370412535, 36.34849913072688, 15588000, 0]",0
"[129.24631040311016, 36.36675302109085, 15591600, 0]",0
"[128.6323458809856, 36.38312616018037, 15595200, 0]",0
"[128.0028559203173, 36.36272954615813, 15598800, 0]",2
"[128.0028559203173, 36.36272954615813, 15598800, 1]",2
"[128.0028559203173, 36.36272954615813, 15598800, 2]",2
"[128.0028559203173, 36.36272954615813, 15598800, 3]",2
"[128.0028559203173, 36.36272954615813, 15598800, 4]",2
"[128.0028559203173, 36.36272954615813, 15598800, 5]",2
"[128.0028559203173, 36.36272954615813, 15598800, 6]",2
"[128.0028559203173, 36.36272954615813, 15598800, 7]",2
"[128.0028559203173, 36.36272954615813, 15598800, 8]",2
"[128.0028559203173, 36.36272954615813, 15598800, 9]",2
"[128.0028559203173, 36.36272954615813, 15598800, 10]",2
"[128.0028559203173, 36.36272954615813, 15598800, 11]",2
"[128.0028559203173, 36.36272954615813, 15598800, 12]",2
"[128.0028559203173, 36.36272954615813, 15598800, 13]",2
"[128.0028559203173, 36.36272954615813, 15598800, 14]",0
"[127.91852131726495, 36.708940665331376, 15602400, 14]",0
"[127.86131052364362, 37.068939823637926, 15606000, 14]",1
"[127.86131052364362, 37.068939823637926, 15606000, 13]",1
"[127.86131052364362, 37.068939823637926, 15606000, 12]",1
"[127.86131052364362, 37.068939823637926, 15606000, 11]",1
"[127.86131052364362, 37.068939823637926, 15606000, 10]",1
"[127.86131052364362, 37.068939823637926, 15606000, 9]",1
"[127.86131052364362, 37.068939823637926, 15606000, 8]",1
"[127.86131052364362, 37.068939823637926, 15606000, 7]",1
"[127.86131052364362, 37.068939823637926, 15606000, 6]",1
"[127.86131052364362, 37.068939823637926, 15606000, 5]",1
"[127.86131052364362, 37.068939823637926, 15606000, 4]",1
"[127.86131052364362, 37.068939823637926, 15606000, 3]",1
"[127.86131052364362, 37.068939823637926, 15606000, 2]",1
"[127.86131052364362, 37.068939823637926, 15606000, 1]",1
"[127.86131052364362, 37.068939823637926, 15606000, 0]",0
"[127.2259432264841, 37.04493737963676, 15609600, 0]",2
"[127.2259432264841, 37.04493737963676, 15609600, 1]",2
"[127.2259432264841, 37.04493737963676, 15609600, 2]",2
"[127.2259432264841, 37.04493737963676, 15609600, 3]",2
"[127.2259432264841, 37.04493737963676, 15609600, 4]",2
"[127.2259432264841, 37.04493737963676, 15609600, 5]",2
"[127.2259432264841, 37.04493737963676, 15609600, 6]",2
"[127.2259432264841, 37.04493737963676, 15609600, 7]",2
"[127.2259432264841, 37.04493737963676, 15609600, 8]",2
"[127.2259432264841, 37.04493737963676, 15609600, 9]",2
"[127.2259432264841, 37.04493737963676, 15609600, 10]",2
"[127.2259432264841, 37.04493737963676, 15609600, 11]",2
"[127.2259432264841, 37.04493737963676, 15609600, 12]",2
"[127.2259432264841, 37.04493737963676, 15609600, 13]",2
"[127.2259432264841, 37.04493737963676, 15609600, 14]",0
"[127.19560164434716, 37.14854912117626, 15613200, 14]",0
"[127.17231595966587, 37.2548794219983, 15616800, 14]",1
"[127.17231595966587, 37.2548794219983, 15616800, 13]",1
"[127.17231595966587, 37.2548794219983, 15616800, 12]",1
"[127.17231595966587, 37.2548794219983, 15616800, 11]",1
"[127.17231595966587, 37.2548794219983, 15616800, 10]",1
"[127.17231595966587, 37.2548794219983, 15616800, 9]",1
"[127.17231595966587, 37.2548794219983, 15616800, 8]",1
"[127.17231595966587, 37.2548794219983, 15616800, 7]",1
"[127.17231595966587, 37.2548794219983, 15616800, 6]",1
"[127.17231595966587, 37.2548794219983, 15616800, 5]",1
"[127.17231595966587, 37.2548794219983, 15616800, 4]",1
"[127.17231595966587, 37.2548794219983, 15616800, 3]",1
"[127.17231595966587, 37.2548794219983, 15616800, 2]",0
"[126.83476719613304, 37.303704761101706, 15620400, 2]",2
"[126.83476719613304, 37.303704761101706, 15620400, 3]",2
"[126.83476719613304, 37.303704761101706, 15620400, 4]",2
"[126.83476719613304, 37.303704761101706, 15620400, 5]",2
"[126.83476719613304, 37.303704761101706, 15620400, 6]",2
"[126.83476719613304, 37.303704761101706, 15620400, 7]",2
"[126.83476719613304, 37.303704761101706, 15620400, 8]",2
"[126.83476719613304, 37.303704761101706, 15620400, 9]",2
"[126.83476719613304, 37.303704761101706, 15620400, 10]",2
"[126.83476719613304, 37.303704761101706, 15620400, 11]",2
"[126.83476719613304, 37.303704761101706, 15620400, 12]",0
"[127.22936370628008, 37.34731043760437, 15624000, 12]",1
"[127.22936370628008, 37.34731043760437, 15624000, 11]",1
"[127.22936370628008, 37.34731043760437, 15624000, 10]",1
"[127.22936370628008, 37.34731043760437, 15624000, 9]",1
"[127.22936370628008, 37.34731043760437, 15624000, 8]",1
"[127.22936370628008, 37.34731043760437, 15624000, 7]",1
"[127.22936370628008, 37.34731043760437, 15624000, 6]",1
"[127.22936370628008, 37.34731043760437, 15624000, 5]",1
"[127.22936370628008, 37.34731043760437, 15624000, 4]",1
"[127.22936370628008, 37.34731043760437, 15624000, 3]",1
"[127.22936370628008, 37.34731043760437, 15624000, 2]",0
"[126.89116743119092, 37.39613577670778, 15627600, 2]",2
"[126.89116743119092, 37.39613577670778, 15627600, 3]",2
"[126.89116743119092, 37.39613577670778, 15627600, 4]",2
"[126.89116743119092, 37.39613577670778, 15627600, 5]",2
"[126.89116743119092, 37.39613577670778, 15627600, 6]",2
"[126.89116743119092, 37.39613577670778, 15627600, 7]",2
"[126.89116743119092, 37.39613577670778, 15627600, 8]",2
"[126.89116743119092, 37.39613577670778, 15627600, 9]",2
"[126.89116743119092, 37.39613577670778, 15627600, 10]",2
"[126.89116743119092, 37.39613577670778, 15627600, 11]",2
"[126.89116743119092, 37.39613577670778, 15627600, 12]",2
"[126.89116743119092, 37.39613577670778, 15627600, 13]",0
"[127.14602006570533, 37.366320567506754, 15631200, 13]",1
"[127.14602006570533, 37.366320567506754, 15631200, 12]",1
"[127.14602006570533, 37.366320567506754, 15631200, 11]",1
"[127.14602006570533, 37.366320567506754, 15631200, 10]",1
"[127.14602006570533, 37.366320567506754, 15631200, 9]",1
"[127.14602006570533, 37.366320567506754, 15631200, 8]",1
"[127.14602006570533, 37.366320567506754, 15631200, 7]",1
"[127.14602006570533, 37.366320567506754, 15631200, 6]",1
"[127.14602006570533, 37.366320567506754, 15631200, 5]",1
"[127.14602006570533, 37.366320567506754, 15631200, 4]",1
"[127.14602006570533, 37.366320567506754, 15631200, 3]",1
"[127.14602006570533, 37.366320567506754, 15631200, 2]",0
"[126.80762854789555, 37.415212636273324, 15634800, 2]",2
"[126.80762854789555, 37.415212636273324, 15634800, 3]",2
